52.9796	117.524	71.4784	3.60132
70.952	21.1643	75.1867	3.40005
92.6557	3.15089	111.034	3.7038
49.8229	79.1487	91.4342	3.09119
60.0136	83.9116	22.7062	3.84549
73.5312	72.3094	14.9263	3.44568
79.3874	40.0581	3.40689	3.4441
77.3548	92.1425	83.9606	3.12906
3.19283	58.355	3.19493	3.55922
29.1462	55.8718	107.662	3.43484
57.825	96.5735	42.3731	3.64633
2.2613	34.2928	80.7514	3.23257
114.049	61.1885	93.1213	3.72675
95.7943	83.3098	31.3034	3.69311
93.8382	26.8068	109.681	3.04095
61.9714	40.5274	62.7986	3.58593
102.85	92.4953	24.0463	3.78797
17.5424	25.9308	54.5843	3.40813
55.9519	47.9329	113.803	3.62378
25.7603	80.6619	71.9743	4.15765
91.7071	89.4556	36.1998	3.06244
33.1131	0.843357	61.6646	3.96185
113.239	53.6358	3.43261	3.23595
17.9745	103.203	68.5328	3.54598
21.7046	32.9609	42.5422	3.70707
20.7789	74.7479	7.57503	2.7691
81.028	32.6142	36.9027	3.67703
110.494	62.1267	47.3021	3.50239
85.8213	9.81678	72.84	3.93951
84.1268	41.6484	52.3032	3.09303
94.3518	26.4335	45.6718	3.64846
33.7138	62.3654	79.6351	3.78907
93.769	97.9747	29.2483	2.82786
59.6463	62.9556	14.922	3.7311
56.3329	39.144	46.6116	4.17021
10.364	63.6695	59.8353	3.4817
61.8952	61.2326	55.0252	4.10577
-0.968181	69.5374	83.3695	3.23241
8.22197	74.8645	73.99	2.96418
74.1589	65.2144	104.123	3.78499
84.606	69.7291	71.6718	3.52784
16.3436	99.2808	111.699	3.11635
89.2289	0.922907	97.8411	3.71104
85.7312	33.9747	65.3023	2.89718
29.4017	102.325	11.8093	3.95014
5.91901	72.8306	98.1028	3.30252
56.7515	101.531	98.5272	3.76539
75.3299	32.7532	19.6794	3.41507
43.8706	46.106	6.83063	3.33109
51.3176	70.8689	82.5005	3.59539
39.416	89.5524	-2.26003	3.00343
83.391	19.5688	3.69054	4.4199
26.3203	14.8844	104.229	3.67064
88.215	77.1816	28.3729	3.93023
15.5427	106.551	26.2356	3.71632
28.1713	81.8808	93.7759	4.06855
28.6571	78.6769	42.6458	3.71758
13.3168	110.394	19.4262	4.20964
77.3089	8.41645	64.7142	3.13222
11.1069	61.2935	31.7867	3.16532
85.629	104.143	98.6226	2.74595
38.3351	8.57577	78.381	3.90719
24.737	106.854	101.967	3.26618
108.756	16.4122	104.269	4.06983
63.7846	61.1501	2.53845	3.8228
31.9333	10.2489	104.599	3.56623
24.4107	14.7418	88.2765	3.82869
83.4276	109.861	15.3364	3.59834
42.6615	11.0933	53.6635	3.21131
7.26804	74.9761	110.093	3.77074
18.6018	82.7677	110.805	3.90204
95.1356	88.3038	99.6435	3.60324
13.3765	30.6082	56.8636	3.22377
112.385	109.952	85.0937	4.0684
91.551	3.56459	72.397	4.42452
74.7274	70.7807	52.5895	4.84047
45.7694	113.542	51.6257	2.95833
17.0058	101.531	21.3811	3.3894
73.9916	38.0811	12.0382	4.04455
8.76622	55.9508	27.6924	3.80478
71.9117	36.3593	75.8979	3.54379
31.71	36.7804	110.874	3.71253
60.6056	111.772	40.2853	3.21812
56.4101	23.0302	71.7203	3.87373
42.1357	88.065	86.9379	4.18301
4.34683	112.969	7.05885	4.11445
87.8879	8.92188	19.9326	3.95498
69.9251	27.8675	20.8194	3.1985
61.0183	31.7689	99.393	3.97058
57.8149	2.9036	38.0691	3.70052
94.7064	91.3541	8.70315	3.70555
42.3021	1.17638	27.2423	3.13021
75.8877	28.1884	46.6049	3.33805
36.1672	36.6695	13.3474	3.51918
48.1363	58.0257	10.9927	3.44898
12.6319	56.3001	61.5704	3.3913
23.4218	32.4363	9.96338	3.77295
77.1814	0.551423	49.3751	3.62396
5.93608	16.5734	95.717	3.36842
98.9589	98.4382	47.339	3.54795
72.3363	90.4895	88.6588	3.91202
32.8104	40.4335	27.5301	3.55434
24.9521	31.0958	82.6233	4.27816
49.3597	9.93918	84.4221	3.33214
71.666	46.0593	50.1301	3.57757
78.8931	75.8837	38.3601	4.04757
36.0205	73.1223	110.541	4.0883
54.4303	8.69404	34.2865	3.8734
106.448	91.9871	104.863	3.80872
53.8756	111.184	37.6997	3.98069
93.0033	58.398	3.57184	3.91138
18.2759	71.0169	56.3632	3.12351
38.5725	93.3276	10.7684	3.03087
66.0862	92.3502	33.5797	3.79903
35.8433	44.8217	67.9622	4.18895
50.2956	102.289	50.761	3.85139
18.8913	10.0019	49.9136	3.93976
32.1399	49.7921	105.59	3.64934
67.7178	27.9838	97.7046	3.66195
4.76697	67.9192	112.148	3.78627
90.5549	37.1885	100.942	3.85787
97.9299	54.3648	83.4431	3.50029
21.3311	112.836	79.4665	3.61961
15.8953	59.4422	67.1723	3.79441
66.3517	65.6733	49.8159	3.86897
83.7702	35.2711	85.5347	3.49636
112.732	97.1136	81.6352	3.85788
61.8186	16.6913	52.3349	2.87434
39.5053	100.541	66.2067	3.56819
105.622	8.33639	18.3651	3.35795
53.8894	63.0064	26.0789	4.28633
68.6968	9.06	68.0647	3.73655
11.32	73.6897	15.3918	3.68362
40.6181	67.9326	26.8005	3.38167
53.5503	87.6194	113.107	3.58342
77.7555	89.6721	77.4877	3.73626
36.0282	63.6743	50.4184	4.14284
84.3348	65.2603	22.0264	3.74415
26.1772	4.32046	33.4927	3.8867
21.7898	61.3677	111.004	3.1662
18.4843	58.5279	18.9599	3.35385
54.0615	107.492	45.6632	4.09406
76.364	19.8452	7.21142	3.31113
60.7233	48.2064	49.1895	3.55173
17.197	23.7275	18.189	4.16818
85.1345	77.1056	41.7102	3.08558
57.6827	13.9104	104.286	4.13905
12.6374	4.53092	5.8108	4.02749
58.8579	9.0694	110.603	3.85802
56.3308	85.8011	10.231	3.48661
113.341	100.05	9.49741	3.41106
69.5729	103.743	34.7939	3.69724
10.5485	16.0628	53.0855	2.92908
41.134	52.8367	27.5405	3.92039
101.019	23.7605	47.6409	3.64335
38.1826	24.2384	37.0407	3.45896
21.3782	76.7177	56.147	3.37019
27.7891	96.7612	86.5353	3.50833
54.5978	45.3108	50.8656	3.40761
70.6736	14.3288	30.706	3.87306
10.0156	82.3005	75.4263	4.1168
49.8305	1.83193	41.1175	3.81825
45.3988	33.3685	89.492	3.27959
68.3308	13.9419	2.28446	3.424
25.8452	112.226	36.5217	3.81432
99.6399	63.8184	45.2545	3.11704
76.0493	101.766	110.1	4.09351
41.1413	95.8163	88.3086	3.73385
23.0634	48.396	67.9989	3.95064
39.9086	49.9742	14.9174	3.57278
9.52417	105.486	41.0762	3.76161
46.1978	26.8446	67.9191	4.01248
49.0542	97.2171	73.9423	3.89868
44.8092	33.7828	77.0722	4.26953
102.807	66.3424	66.6825	3.31846
40.373	45.6829	47.3327	3.58777
96.5921	59.0025	16.7943	3.30923
111.959	25.8353	64.3447	4.09931
85.9377	11.0197	33.5176	3.6504
55.0587	8.15703	43.9553	4.56101
49.3619	105.199	38.6634	3.56457
2.8113	102.453	41.736	3.44874
75.7877	25.6655	63.2206	3.55569
3.9652	9.02689	57.7461	3.5575
76.5147	69.3045	79.8733	3.73292
52.9189	38.3561	54.9179	4.72336
94.7839	81.257	76.8059	3.73296
69.6992	36.4674	34.2801	3.16461
39.0634	66.6392	107.56	3.51753
72.5825	104.43	97.7573	4.02103
83.2039	13.8589	67.4663	3.14354
111.09	46.8199	68.5124	3.66472
51.4219	85.9733	88.0605	4.65406
75.1475	13.9191	68.8692	4.09127
83.4447	89.596	105.736	3.22076
110.908	14.9934	1.47224	3.46082
44.7046	111.524	37.1267	4.36249
58.3572	3.14995	17.7777	3.76813
72.0917	11.391	37.7437	3.54597
55.083	31.4598	81.3503	3.97234
43.0775	2.71034	99.3883	4.10189
90.6067	103.135	72.5081	3.51645
102.342	54.542	56.6488	3.77657
82.3502	59.1149	107.806	4.66006
77.2567	76.5894	18.8465	3.29785
34.9151	102.062	56.0496	4.12338
68.8737	58.6842	93.7379	3.6695
111.042	43.7596	9.66095	3.63662
73.3735	52.7089	69.3563	3.42527
110.806	55.765	97.1178	3.62046
79.809	81.3861	99.8231	4.50232
63.2644	14.0639	20.6125	3.66957
103.512	107.005	57.3437	3.88752
3.82868	5.92631	4.57921	3.53274
10.4926	54.8613	68.3759	2.93507
91.1271	44.7924	81.52	4.72573
50.3963	105.159	31.0716	4.07861
19.9602	111.414	96.9248	3.50524
3.29082	2.21498	34.6619	3.96768
